gene_combination,Type,LN_mean,Geo_mean,50_percentile,60_percentile,70_percentile,80_percentile,90_percentile,95_percentile,96_percentile,97_percentile,98_percentile,99_percentile,LN_mean_relative,Geo_mean_relative,50_percentile_relative,60_percentile_relative,70_percentile_relative,80_percentile_relative,90_percentile_relative,95_percentile_relative,96_percentile_relative,97_percentile_relative,98_percentile_relative,99_percentile_relative,Bootstrap_id,90_percentile_relative_95P,90_percentile_relative_5P,90_percentile_relative_fraction_greater_than_one,90_percentile_relative_bootstrap_median,90_percentile_relative_bootstrap_mean,90_percentile_relative_97.5P,90_percentile_relative_2.5P,99_percentile_relative_95P,99_percentile_relative_5P,99_percentile_relative_fraction_greater_than_one,99_percentile_relative_bootstrap_median,99_percentile_relative_bootstrap_mean,99_percentile_relative_97.5P,99_percentile_relative_2.5P,70_percentile_relative_95P,70_percentile_relative_5P,70_percentile_relative_fraction_greater_than_one,70_percentile_relative_bootstrap_median,70_percentile_relative_bootstrap_mean,70_percentile_relative_97.5P,70_percentile_relative_2.5P,95_percentile_relative_95P,95_percentile_relative_5P,95_percentile_relative_fraction_greater_than_one,95_percentile_relative_bootstrap_median,95_percentile_relative_bootstrap_mean,95_percentile_relative_97.5P,95_percentile_relative_2.5P,Geo_mean_relative_95P,Geo_mean_relative_5P,Geo_mean_relative_fraction_greater_than_one,Geo_mean_relative_bootstrap_median,Geo_mean_relative_bootstrap_mean,Geo_mean_relative_97.5P,Geo_mean_relative_2.5P,96_percentile_relative_95P,96_percentile_relative_5P,96_percentile_relative_fraction_greater_than_one,96_percentile_relative_bootstrap_median,96_percentile_relative_bootstrap_mean,96_percentile_relative_97.5P,96_percentile_relative_2.5P,LN_mean_relative_95P,LN_mean_relative_5P,LN_mean_relative_fraction_greater_than_one,LN_mean_relative_bootstrap_median,LN_mean_relative_bootstrap_mean,LN_mean_relative_97.5P,LN_mean_relative_2.5P,50_percentile_relative_95P,50_percentile_relative_5P,50_percentile_relative_fraction_greater_than_one,50_percentile_relative_bootstrap_median,50_percentile_relative_bootstrap_mean,50_percentile_relative_97.5P,50_percentile_relative_2.5P,80_percentile_relative_95P,80_percentile_relative_5P,80_percentile_relative_fraction_greater_than_one,80_percentile_relative_bootstrap_median,80_percentile_relative_bootstrap_mean,80_percentile_relative_97.5P,80_percentile_relative_2.5P,98_percentile_relative_95P,98_percentile_relative_5P,98_percentile_relative_fraction_greater_than_one,98_percentile_relative_bootstrap_median,98_percentile_relative_bootstrap_mean,98_percentile_relative_97.5P,98_percentile_relative_2.5P,97_percentile_relative_95P,97_percentile_relative_5P,97_percentile_relative_fraction_greater_than_one,97_percentile_relative_bootstrap_median,97_percentile_relative_bootstrap_mean,97_percentile_relative_97.5P,97_percentile_relative_2.5P,60_percentile_relative_95P,60_percentile_relative_5P,60_percentile_relative_fraction_greater_than_one,60_percentile_relative_bootstrap_median,60_percentile_relative_bootstrap_mean,60_percentile_relative_97.5P,60_percentile_relative_2.5P,90_percentile_relative_pvalue,90_percentile_relative_pvalue_FDR,90_percentile_relative_pvalue_twoside,90_percentile_relative_pvalue_twoside_FDR,99_percentile_relative_pvalue,99_percentile_relative_pvalue_FDR,99_percentile_relative_pvalue_twoside,99_percentile_relative_pvalue_twoside_FDR,70_percentile_relative_pvalue,70_percentile_relative_pvalue_FDR,70_percentile_relative_pvalue_twoside,70_percentile_relative_pvalue_twoside_FDR,95_percentile_relative_pvalue,95_percentile_relative_pvalue_FDR,95_percentile_relative_pvalue_twoside,95_percentile_relative_pvalue_twoside_FDR,Geo_mean_relative_pvalue,Geo_mean_relative_pvalue_FDR,Geo_mean_relative_pvalue_twoside,Geo_mean_relative_pvalue_twoside_FDR,96_percentile_relative_pvalue,96_percentile_relative_pvalue_FDR,96_percentile_relative_pvalue_twoside,96_percentile_relative_pvalue_twoside_FDR,LN_mean_relative_pvalue,LN_mean_relative_pvalue_FDR,LN_mean_relative_pvalue_twoside,LN_mean_relative_pvalue_twoside_FDR,50_percentile_relative_pvalue,50_percentile_relative_pvalue_FDR,50_percentile_relative_pvalue_twoside,50_percentile_relative_pvalue_twoside_FDR,80_percentile_relative_pvalue,80_percentile_relative_pvalue_FDR,80_percentile_relative_pvalue_twoside,80_percentile_relative_pvalue_twoside_FDR,98_percentile_relative_pvalue,98_percentile_relative_pvalue_FDR,98_percentile_relative_pvalue_twoside,98_percentile_relative_pvalue_twoside_FDR,97_percentile_relative_pvalue,97_percentile_relative_pvalue_FDR,97_percentile_relative_pvalue_twoside,97_percentile_relative_pvalue_twoside_FDR,60_percentile_relative_pvalue,60_percentile_relative_pvalue_FDR,60_percentile_relative_pvalue_twoside,60_percentile_relative_pvalue_twoside_FDR
Arid1a_Keap1_Lkb1,Experiment,511.04192659537654,303.8816402278396,224.2152466367713,297.21446475718375,404.1404844312725,616.0647085634704,1244.5386205728678,1773.2327794552082,2081.1926573235087,5708.848328874712,7040.263523841757,7416.984052480839,1.2537959775778995,1.1136807046431672,1.0510000711794434,1.1696263348385643,1.2289544731114606,1.2408570004982566,1.3128439158276435,0.9533753511142437,0.9696498918868073,2.107967694100903,2.0298847614167004,1.3269120822707572,Real,2.1114822149176304,0.7690007880696522,0.7,1.3604363684346563,1.4040726554889116,2.1409922117182956,0.7684289654633976,1.839574324154089,0.4741335531703407,0.7,1.402900026960837,1.2486669284539227,1.8656494770425873,0.44127923079762454,1.4796431988041834,1.0238583550251465,0.9,1.1633549692575373,1.2018051710841453,1.5078156203288477,1.006938749274564,3.6297703125327105,0.6580160709339818,0.8,1.3246873956808898,1.876588625069619,3.6399173938256264,0.5979575815566112,1.3788831471655436,0.9533291091190834,0.9,1.1411567218037608,1.1620810175741536,1.4042835535859834,0.9298553285520808,3.9277451571913087,0.6484677377530348,0.7,1.4149474810999916,1.9740643243208171,4.108687379519287,0.5716212562639045,2.0348279491143537,0.9408976836499963,0.8,1.3257709909135027,1.3926459011011956,2.0596457262758596,0.922818614788044,1.3402634770899342,0.8349634309033969,0.6,1.1070381231671553,1.087148159214766,1.373140441264144,0.8340057685603606,2.6139463312906908,0.9688824827389849,0.9,1.3151054022553605,1.4977054525811324,2.7332375882694975,0.9288856858139368,2.5588929666212485,0.5669616703638448,0.8,2.010757146905658,1.7130140401976128,2.627729862057214,0.5485416034677314,3.2211700598558526,0.7208609367843687,0.6,1.5821377534070025,1.7950084892829636,3.3720981878226635,0.7186013525876276,1.3139080705282322,0.9872970868115554,0.8,1.180790633466748,1.1590918090985185,1.33218514833174,0.9821004405071917,0.30000000000000004,0.44873096446700506,0.6000000000000001,0.8974619289340101,0.30000000000000004,0.4023058252427185,0.6000000000000001,0.804611650485437,0.09999999999999998,0.4402390438247012,0.19999999999999996,0.8804780876494024,0.19999999999999996,0.44511581067472306,0.3999999999999999,0.8902316213494461,0.09999999999999998,0.40625,0.19999999999999996,0.8125,0.30000000000000004,0.46282722513089003,0.6000000000000001,0.9256544502617801,0.19999999999999996,0.4510204081632654,0.3999999999999999,0.9020408163265308,0.4,0.4524053224155578,0.8,0.9048106448311156,0.09999999999999998,0.4473684210526316,0.19999999999999996,0.8947368421052632,0.19999999999999996,0.41541353383458646,0.3999999999999999,0.8308270676691729,0.4,0.4537987679671458,0.8,0.9075975359342916,0.19999999999999996,0.4524053224155578,0.3999999999999999,0.9048106448311156
Arid1a_Keap1_Mga,Experiment,448.64154159969627,288.7201665520654,217.41592118672855,263.2206052165522,369.70441235451585,501.17843649832133,995.9930503741838,1821.55306682489,2026.5236176829862,2769.7931876413445,4883.798801835289,6594.319880418538,1.1007021752197976,1.0581161740778942,1.01912850294687,1.0358504993521966,1.1242375084780505,1.0094569008470355,1.0506571630444663,0.9793546649814082,0.9441790023031582,1.0227342228304714,1.4081218312494261,1.179735949514261,Real,1.5439552201020346,0.8572675589806015,0.5,1.0498635079130658,1.140420705885551,1.5794100424834498,0.8523625930496228,1.2596063733153144,0.5899587206079324,0.5,0.9629338010105699,0.9542135640384698,1.27869522144012,0.5181095202061513,1.2324700661529036,0.8682284596468085,0.6,1.0148928244895197,1.039803872583992,1.2361884028041439,0.8610783335489166,2.2827975867649055,0.6033582748472162,0.5,1.0016544924753235,1.147198470386006,2.603032963168733,0.5820337556620144,1.1665149778905823,0.9885064325420838,0.8,1.0507130393813733,1.0693056258717777,1.1723858580197615,0.9873551224716307,2.267728492281114,0.5895439925447117,0.4,0.9463102361617906,1.2306315331036126,2.3263888756412756,0.5299205111238413,1.336995956495521,0.9279435510057477,0.6,1.0390525297178246,1.1007869001513624,1.3681155870668444,0.9185111327652931,1.1988906055843367,0.9145395607060824,0.8,1.0853945709411852,1.075678109365878,1.2083957923798117,0.9021099009275434,1.3854985519238725,0.8749203576571122,0.5,1.0011213976744848,1.0663029639014872,1.4427492759619367,0.8722796944671612,1.5719036645346443,0.6603388545115796,0.5,0.9685293751763571,1.0448387145240572,1.6013188000260896,0.6574383261268815,1.8925478912016365,0.6186286715583056,0.5,1.0823285183818256,1.1756223055266548,1.9108281883505496,0.5775125922073857,1.3304985519238726,0.9943239349836546,0.6,1.0438213969605585,1.1114520589843262,1.3652492759619366,0.9920019083860587,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.4,0.4524053224155578,0.8,0.9048106448311156,0.5,0.5,1.0,1.0,0.19999999999999996,0.45850622406639,0.3999999999999999,0.91701244813278,0.4,0.46282722513089003,0.8,0.9256544502617801,0.4,0.4524053224155578,0.8,0.9048106448311156,0.19999999999999996,0.4524053224155578,0.3999999999999999,0.9048106448311156,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.4,0.4524053224155578,0.8,0.9048106448311156
Arid1a_Keap1_Rb1,Experiment,486.21086403046183,292.46326783642417,207.66891641326114,249.81273250788448,434.4228382292098,631.6091351979989,1159.6711748131474,2262.8495142030656,3563.5986056515667,4430.430859004038,5010.937658731504,5485.354373370352,1.1928751710008587,1.071834079749293,0.9734398048571451,0.9830865767516159,1.3210403580697334,1.2721660664779693,1.2233186026106095,1.2166168904146055,1.6603186593699821,1.6359175412826397,1.4447791562662513,0.9813399815963353,Real,1.564507024216109,0.6957706094489724,0.5,1.0233239294337948,1.0608339485342735,1.5910800742193738,0.670424262765652,1.4220400712130896,0.42662982604882643,0.2,0.8399596486862876,0.8371952487874468,1.4441103201935623,0.4178079740677226,1.2064578842119777,0.8685380600482124,0.6,1.011266642422922,1.0262662797377478,1.2462113982463399,0.8462305292880625,2.5239099519958814,0.5351418319822232,0.6,1.0644872569760804,1.206313926026597,2.552257134525531,0.5150956684663591,1.124247005676879,0.8302809304519543,0.5,0.985120168829604,0.9855283934406863,1.1418525846480432,0.82111456729526,2.2424256012694035,0.466295880575592,0.4,0.9325201750100727,1.0833834173243213,2.256861072414325,0.4394185673505026,1.2040156719234116,0.7807040418528485,0.6,1.0883042647856611,1.0174368364900452,1.2312230769969243,0.7478145604058476,1.0233720240302602,0.7315582087584007,0.2,0.9112583217361869,0.8809902456054768,1.0233720240302602,0.7298638192309058,1.433269783152493,0.8355173064420065,0.8,1.1050451781512822,1.1357933077293996,1.4438991112897834,0.7749015103638603,2.1055699435242237,0.3255634609260115,0.5,0.9183847626347703,1.055260791891245,2.2981259905220592,0.31845938614066144,1.8343216043283967,0.4219407630173462,0.4,0.9359865682832615,1.0625111748537972,1.8650893735927705,0.4169768688178248,1.099582126603227,0.7261047712573228,0.2,0.9408886982985158,0.9176909949357699,1.1247910633016138,0.7163294504080456,0.5,0.5,1.0,1.0,0.2,0.3581847649918963,0.4,0.7163695299837926,0.4,0.4524053224155578,0.8,0.9048106448311156,0.4,0.44511581067472306,0.8,0.8902316213494461,0.5,0.5,1.0,1.0,0.4,0.46282722513089003,0.8,0.9256544502617801,0.4,0.4524053224155578,0.8,0.9048106448311156,0.2,0.4524053224155578,0.4,0.9048106448311156,0.19999999999999996,0.45286885245901637,0.3999999999999999,0.9057377049180327,0.5,0.5,1.0,1.0,0.4,0.4537987679671458,0.8,0.9075975359342916,0.2,0.4524053224155578,0.4,0.9048106448311156
Arid1a_Keap1_Rbm10,Experiment,424.1358509551897,276.4588350045175,200.10475088063876,274.28803630083644,372.3624327678941,497.00274293640393,805.7581734160732,2312.0189102410936,2765.4197594883867,3014.5271071077846,3403.5446017837703,4942.749993920256,1.0405796397508482,1.0131802301113602,0.9379830790882766,1.0794040957956446,1.1323203069169145,1.001046358064407,0.8499814293515133,1.2430527259997295,1.2884386082055708,1.1131011700966351,0.9813273748299873,0.8842670605962508,Real,1.6087917108910754,0.6710699042396886,0.4,0.9648032466816125,1.0228117002744364,1.7180863316360144,0.6047657213506136,1.5532854919752181,0.33558649755372727,0.4,0.9485750309950144,0.9240158634356579,1.6623669486713555,0.2720240180076329,1.2010413706287408,0.9361701151233839,0.7,1.080010613015653,1.0735847898500985,1.2026631865600108,0.910057889492041,1.6871096571305886,0.5216048736591448,0.8,1.2260883287103324,1.1844021690032054,1.7579500619581878,0.47456897258177744,1.098723179695527,0.9155947908283484,0.8,1.0418105887522493,1.0297284408456087,1.098949752857908,0.8909824140399222,1.5381498489912153,0.4907297527495751,0.8,1.2780408924090731,1.151902644094313,1.6116739515977652,0.44075499063250506,1.1971536001058651,0.8141404071623174,0.8,1.1067982827155542,1.0617755463029632,1.2168355983062944,0.7676420263615581,1.2611420937494253,0.7838858647416508,0.5,1.0360258248583147,1.0418148001433258,1.2616512192843354,0.756325395472509,1.241398156411133,0.8949565887265017,0.7,1.0618038920536312,1.0617935547230342,1.2417856547626658,0.8838368261913732,1.4130624317326654,0.3710252923313496,0.4,0.9412854889738143,0.9523328589406969,1.426808287139933,0.3103170437890378,1.3748868182141805,0.4455977574925829,0.7,1.080022435492154,1.007635044748517,1.4287203160641924,0.3938086507332621,1.1964031771600523,0.8430757136070046,0.8,1.087077204397986,1.069842335291052,1.2003440898256663,0.8184821570334214,0.4,0.44873096446700506,0.8,0.8974619289340101,0.4,0.437190900098912,0.8,0.874381800197824,0.30000000000000004,0.4524053224155578,0.6000000000000001,0.9048106448311156,0.19999999999999996,0.44511581067472306,0.3999999999999999,0.8902316213494461,0.19999999999999996,0.45850622406639,0.3999999999999999,0.91701244813278,0.19999999999999996,0.46282722513089003,0.3999999999999999,0.9256544502617801,0.19999999999999996,0.4510204081632654,0.3999999999999999,0.9020408163265308,0.5,0.5,1.0,1.0,0.30000000000000004,0.45286885245901637,0.6000000000000001,0.9057377049180327,0.4,0.45102040816326533,0.8,0.9020408163265307,0.30000000000000004,0.4504076086956523,0.6000000000000001,0.9008152173913045,0.19999999999999996,0.4524053224155578,0.3999999999999999,0.9048106448311156
Arid1a_Keap1_Safe,Experiment,460.8512869276409,289.11868097135994,248.24162184526273,283.13814206828795,355.5585655751583,444.4748964528585,1164.8528582132594,2319.4250332117977,2802.8022135184665,3186.8206291693486,4286.614066574114,7427.186950917139,1.1306577009462577,1.0595766697463973,1.1636227515416593,1.1142318649628509,1.0812212744080951,0.8952465206054658,1.2287846776790157,1.2470346144293802,1.305855492885217,1.1767198121564826,1.2359384762156023,1.3287373995578802,Real,2.724020628390038,0.5504669841941472,0.5,1.0076112210900634,1.2436425706149914,3.033908564806875,0.5379453565038532,1.693904941767773,0.5463041878042962,0.4,0.9027502895983606,1.0340882405140337,1.767908349659882,0.5421082129654976,1.1347714420285615,0.8180276373119613,0.5,1.0003598686445476,0.990128846496862,1.156678328782389,0.8132691378049168,2.0781020699532293,0.6040784998916586,0.7,1.136797307245745,1.2309535921644137,2.161087140004326,0.5768109563114514,1.2158665980031798,0.8865119754971638,0.5,1.0053113135981322,1.0200248559434255,1.251442396294355,0.8860294990076693,2.085118805680269,0.7728985338394986,0.7,1.229738215010014,1.3318420698767979,2.1545438674230843,0.7029801683630722,1.5472622821700623,0.8126324268045867,0.5,1.0264715252170125,1.0824916989244928,1.6352041376432658,0.8083621141514986,1.2063900883654335,0.8872380615001892,0.7,1.0968281928547032,1.070300717257743,1.2146331747972905,0.8777768591265687,1.1729954895975827,0.716388888888889,0.3,0.8717351835544767,0.9128743701679627,1.221777990132101,0.7026388888888889,2.2933313449456296,0.6471887491352938,0.5,0.9743379128490963,1.2178208345842225,2.449631774167731,0.6345384968794825,2.4750486979226545,0.6592192776208616,0.6,1.0327661580661753,1.298072635442259,2.7357087371234883,0.6165852433206017,1.2276929328502253,0.9182914363211937,0.6,1.0163236532520181,1.069228373065208,1.2276929328502253,0.9005994714595841,0.5,0.5,1.0,1.0,0.4,0.437190900098912,0.8,0.874381800197824,0.5,0.5,1.0,1.0,0.30000000000000004,0.44511581067472306,0.6000000000000001,0.8902316213494461,0.5,0.5,1.0,1.0,0.30000000000000004,0.46282722513089003,0.6000000000000001,0.9256544502617801,0.5,0.5,1.0,1.0,0.30000000000000004,0.4524053224155578,0.6000000000000001,0.9048106448311156,0.3,0.45286885245901637,0.6,0.9057377049180327,0.5,0.5,1.0,1.0,0.4,0.4537987679671458,0.8,0.9075975359342916,0.4,0.4524053224155578,0.8,0.9048106448311156
Arid1a_Keap1_Tet2,Experiment,389.4863773085913,269.54777928314303,213.335139345095,252.55764137245515,328.8490284005979,520.70842026157,925.5774336658451,1460.494884679213,1616.0644746198902,1767.026323320591,2523.1117653719866,3212.608051640344,0.9555702336288857,0.9878522458348578,1.0,0.9938886004598382,1.0,1.0487935431435123,0.9763768535011265,0.785232395664031,0.7529417027218078,0.652466870655139,0.7274764796140752,0.5747414864531155,Real,1.4484351782904072,0.9059428073242267,0.7,1.0678530696269344,1.1089775891688798,1.4959920997513163,0.8745781785984846,0.800603704568292,0.2676955183774603,0.0,0.448995611558109,0.48593211755095406,0.8316205336028275,0.23822501527677928,1.0687772807251912,0.9560396763501657,0.7,1.019318080397742,1.0177341035571736,1.0755598190150897,0.9380559075843244,0.9847172167225792,0.6599901996396197,0.1,0.7779494634067501,0.7979256668506594,0.9999323157328512,0.6439845813908236,1.0878339712572132,0.945998279704242,0.5,0.9973293079056431,1.0018926506914863,1.0951610230664794,0.945510538365779,1.0735582544377378,0.5562646091397447,0.1,0.6986601573076918,0.7459120770473691,1.151993869166395,0.5504831307323577,1.0269643472893577,0.9023124368147343,0.3,0.9712412051528145,0.9712757298047769,1.0287363924696566,0.8929896763962073,1.1752556591344572,0.8585325669365803,0.5,0.9924772214820429,0.9998971811348383,1.214350333676895,0.8457903365769522,1.4912015574483746,0.8228147245226576,0.7,1.3108302826223475,1.1979669693242792,1.5067703970913295,0.8024001312407357,0.9180801360027764,0.38314473963329676,0.0,0.561245393452342,0.6001672862201487,0.9407612705613548,0.3611002668123566,1.055454216245539,0.45071092641200466,0.1,0.5941664041377528,0.660022470764291,1.1221896488393819,0.4463559310012401,1.1801006477329343,0.957283894076451,0.5,1.000212333754935,1.049032794674813,1.1924145490782256,0.9492575712974785,0.30000000000000004,0.44873096446700506,0.6000000000000001,0.8974619289340101,0.0,0.0,0.0,0.0,0.30000000000000004,0.4524053224155578,0.6000000000000001,0.9048106448311156,0.1,0.4107806691449814,0.2,0.8215613382899628,0.5,0.5,1.0,1.0,0.1,0.4402390438247012,0.2,0.8804780876494024,0.3,0.4510204081632654,0.6,0.9020408163265308,0.5,0.5,1.0,1.0,0.30000000000000004,0.45286885245901637,0.6000000000000001,0.9057377049180327,0.0,0.0,0.0,0.0,0.1,0.39045936395759717,0.2,0.7809187279151943,0.5,0.5,1.0,1.0
Arid1a_Keap1_Trp53,Experiment,354.83390574260216,245.6375200090615,203.17632318580476,246.4696082363439,286.53875937666936,373.42614873594056,679.5398868251789,1788.5645137214556,2330.43242694118,2586.4345941552992,3583.9076455797067,4328.621454721201,0.870553472377965,0.9002247261972944,0.9523809523809523,0.9699303994712593,0.8713383182863265,0.7521425012456403,0.7168357745057276,0.9616184299184628,1.0857733631153053,0.9550298507333149,1.033330569438294,0.7743983359280415,Real,1.6608690980611276,0.4183240646155445,0.1,0.6383006837541458,0.7699114185647149,1.9408805936229303,0.4043917014387867,0.913189949205209,0.3571223318128706,0.0,0.6632847583984669,0.6501019729239086,0.9284556795372485,0.3075259381202172,1.049212512730779,0.6843729460217707,0.1,0.8704693604459492,0.868946364257879,1.0722682437573439,0.6542958497770884,1.6524392741182932,0.3449023342820319,0.3,0.7421617161716172,0.8601224722853548,1.680675455778753,0.32384558945177294,1.0789535253276783,0.7588532692645058,0.1,0.9110690992933261,0.9074837781010892,1.1262689131024148,0.7505303986683672,1.5094801760735206,0.4138705104717023,0.5,0.9101714730931423,0.9358652920475652,1.5116877927309804,0.4017274383167203,1.204207893014295,0.6582897199441954,0.1,0.8626572039379781,0.8771050522965844,1.305149645645463,0.6474500194301936,1.0813618807103547,0.832855734646743,0.3,0.9862307933745167,0.9724263424930196,1.0861354858097227,0.8056629728260608,1.3390735582946725,0.6003782540977528,0.1,0.7958892694558104,0.8532653654094471,1.5289218321424947,0.5978973522213158,1.2386439772861133,0.32504075394159126,0.4,0.7396384979507921,0.7862342405020117,1.2704048303097892,0.2922822414163531,1.2605763401478496,0.4175476863641001,0.4,0.7677529551211875,0.8295624573255465,1.2753390173326378,0.38900959991909956,1.0455435953642742,0.7611618334198621,0.2,0.9697038674771054,0.9414403363561299,1.0603987571700833,0.7452734925461693,0.1,0.44873096446700506,0.2,0.8974619289340101,0.0,0.0,0.0,0.0,0.1,0.4402390438247012,0.2,0.8804780876494024,0.3,0.44511581067472306,0.6,0.8902316213494461,0.1,0.40625,0.2,0.8125,0.5,0.5,1.0,1.0,0.1,0.39748201438848924,0.2,0.7949640287769785,0.3,0.4524053224155578,0.6,0.9048106448311156,0.1,0.4473684210526316,0.2,0.8947368421052632,0.4,0.45102040816326533,0.8,0.9020408163265307,0.4,0.4537987679671458,0.8,0.9075975359342916,0.2,0.4524053224155578,0.4,0.9048106448311156
Arid1a_Keap1_Tsc2,Experiment,464.5688119949479,303.3390041827192,237.5672841351414,310.3020273065784,398.8269005485669,612.8550074738415,1148.7710066437462,2166.4644061566864,2251.399190940168,2585.4358400428164,3100.3320520672114,4210.477080177054,1.139778318518649,1.1116920247984703,1.1135872171102952,1.221129742753535,1.2127963475772332,1.2343921275535623,1.2118201892820544,1.1647956138791395,1.0489509341709322,0.9546610650724986,0.8939035828006677,0.753262090127093,Real,1.7685140178372531,0.9981073274971733,0.9,1.2569110950301479,1.3029226231742315,1.8675105737188165,0.9874938613043996,0.9683156649047984,0.5816048820447499,0.1,0.6775981361935893,0.7198083816968084,1.0079062275226403,0.5781122740464931,1.369279176201373,1.0568893880703898,1.0,1.2161531273909638,1.2017338555744803,1.3911613272311214,1.0522603453846244,1.6832994343973366,0.8004458390572984,0.8,1.2146606365689059,1.2088612179355698,1.7978523933772796,0.719747636126682,1.1772554717862254,1.0350516196055919,1.0,1.1100525523893587,1.10614061168768,1.1962297490145863,1.018833133549416,1.7918861269449973,0.7476120897011376,0.9,1.1672282891155854,1.2126398386292254,1.8044387205744667,0.6400766420155964,1.2926867579581949,1.0478265678538699,1.0,1.1367192271432662,1.1524109842713512,1.2977154011066945,1.0298552209441958,1.2792528735632183,0.965625,0.8,1.102345526508791,1.1059768132594816,1.3229597701149427,0.9515625,1.6092159464994522,1.107127990682175,1.0,1.168030246137333,1.2869322827215304,1.644440526450489,1.1029379539608846,1.2397590876394833,0.5699517454782479,0.4,0.884437260638346,0.924712326640219,1.2425033677138788,0.5331798893246724,1.4214241020279446,0.659324130457732,0.5,1.0558185388342018,1.0683105159983655,1.4229091411655115,0.5697326488052412,1.4111092608258338,0.971168616655866,0.9,1.1807692307692308,1.1917941432632615,1.4445309637839963,0.9007684208641349,0.09999999999999998,0.44873096446700506,0.19999999999999996,0.8974619289340101,0.1,0.27419354838709675,0.2,0.5483870967741935,0.0,0.0,0.0,0.0,0.19999999999999996,0.44511581067472306,0.3999999999999999,0.8902316213494461,0.0,0.0,0.0,0.0,0.09999999999999998,0.4402390438247012,0.19999999999999996,0.8804780876494024,0.0,0.0,0.0,0.0,0.19999999999999996,0.4524053224155578,0.3999999999999999,0.9048106448311156,0.0,0.0,0.0,0.0,0.4,0.45102040816326533,0.8,0.9020408163265307,0.5,0.5,1.0,1.0,0.09999999999999998,0.4524053224155578,0.19999999999999996,0.9048106448311156
Arid1a_Lkb1_Keap1,Experiment,390.4390529225488,261.8500606464457,192.83542238374247,251.76301645110954,317.1634171064164,448.1419768205882,950.5562393966298,1930.1750702651404,2175.7769042497944,2650.3003782540977,2882.8050231908114,4335.781005686346,0.9579075386337298,0.9596412597778049,0.9039083902244918,0.9907615176811311,0.9644651183826934,0.9026326316461347,1.0027265967603647,1.0377550858784308,1.0137177029486697,0.9786120168521383,0.8311850780718127,0.7756791927577266,Real,1.6344604239199496,0.542957055201737,0.4,0.7976664633490853,0.9794837832578687,1.6565159262456892,0.48258909329724237,1.248710278283343,0.44337882952171936,0.2,0.7092250307757936,0.7903631401717397,1.2932347564517823,0.3874910852804298,1.0961590900031362,0.8,0.2,0.8956822634295556,0.9170198612116989,1.1075949253807669,0.8,1.8087905534971949,0.5046458570875874,0.4,0.9238776288472883,1.0349397754007856,1.9734153018402174,0.42871055405382885,1.0860650617746332,0.821402270357445,0.3,0.9056134265328118,0.9369404423332914,1.1002201282480466,0.8133833067074285,2.0457925003200668,0.4884452568242737,0.5,1.0400663532185255,1.1109925107743894,2.3719061511501356,0.45787322289957966,1.1649010143401775,0.7307980392101845,0.3,0.8888010780411557,0.9335292055794451,1.1777974731902452,0.7025892376738772,1.0687499999999999,0.7967435406853366,0.1,0.8931159826434676,0.9179318212159252,1.096875,0.7879733362549577,1.1588888888888886,0.7131241465444005,0.1,0.8422619047619048,0.8727834383182331,1.223888888888889,0.7126489597411357,1.562707392347372,0.49836661429797185,0.3,0.8414235804317676,0.9513217342920418,1.649536520471399,0.47099994163366415,1.8997718837086368,0.5188001425913422,0.4,0.8778603444169449,1.0378640956263097,2.130889887328547,0.515190114571936,1.1411030556997699,0.7500000000000001,0.4,1.0,0.9584724800945956,1.1783724875769488,0.7500000000000001,0.4,0.44873096446700506,0.8,0.8974619289340101,0.2,0.3581847649918963,0.4,0.7163695299837926,0.2,0.4524053224155578,0.4,0.9048106448311156,0.4,0.44511581067472306,0.8,0.8902316213494461,0.3,0.4608967674661105,0.6,0.921793534932221,0.5,0.5,1.0,1.0,0.3,0.4510204081632654,0.6,0.9020408163265308,0.1,0.4473684210526316,0.2,0.8947368421052632,0.1,0.4473684210526316,0.2,0.8947368421052632,0.3,0.44979647218453195,0.6,0.8995929443690639,0.4,0.4537987679671458,0.8,0.9075975359342916,0.4,0.4524053224155578,0.8,0.9048106448311156
