gene_combination_unordered,Array_category,Mouse_genotype,Fitness,Fitness_bootstrap_median,Fitness_bootstrap_mean,Fitness_97.5P,Fitness_2.5P,Fitness_pvalue_twoside,Fitness_pvalue_twoside_FDR
Keap1_Tet2_Trp53,Triple_TSG,KTCas12a,0.5176703786920104,0.5130944126668074,0.52479801458923,0.7529307126959822,0.32449175183455825,0.0,0.0
Keap1_Tet2_Tsc2,Triple_TSG,KTCas12a,0.7259860828058662,0.7306197588186814,0.7452291271920213,1.0640488714824419,0.4554429580083975,0.0,0.0
Keap1_Trp53_Tsc2,Triple_TSG,KTCas12a,1.4870124958745512,1.4897367290466819,1.5075298844886986,1.8609029795332142,1.1521096597705434,0.0,0.0
Lkb1_Mga_Rb1,Triple_TSG,KTCas12a,1.9322823671419245,1.9289864116593691,1.9351064599116024,2.2826451686583917,1.5655236242139094,0.0,0.0
Lkb1_Mga_Rbm10,Triple_TSG,KTCas12a,1.2926778698924064,1.2837107309795084,1.2940752586330222,1.5938937427220532,1.0001982003017282,0.0,0.0
Lkb1_Mga_Safe,Double_TSG,KTCas12a,1.1146950627509293,1.1020626037593957,1.1034222022796776,1.3666204666591433,0.815894470611243,0.0,0.0
Lkb1_Mga_Tet2,Triple_TSG,KTCas12a,1.146136334468104,1.1425326085832654,1.1477247001908437,1.4387918534865405,0.8443318394326488,0.0,0.0
Lkb1_Mga_Trp53,Triple_TSG,KTCas12a,1.8753363281715274,1.8734513982308298,1.8824758130170265,2.2282803003110527,1.5102024207385971,0.0,0.0
Lkb1_Mga_Tsc2,Triple_TSG,KTCas12a,1.8971812017124394,1.8843590747849466,1.9039559055411608,2.234654761032623,1.554188411804504,0.0,0.0
Lkb1_Rb1_Rbm10,Triple_TSG,KTCas12a,2.0409731317377693,2.024810962967898,2.04403111321949,2.3924005214663673,1.6704046463397229,0.0,0.0
Lkb1_Rb1_Safe,Double_TSG,KTCas12a,1.763759529676405,1.7227738698760082,1.7591382071203294,2.2475598775606147,1.2872187231599548,0.0,0.0
Lkb1_Rb1_Tet2,Triple_TSG,KTCas12a,2.0532701541711047,2.046711810677535,2.0593053717255083,2.4695143749642203,1.6325988160437908,0.0,0.0
Lkb1_Rb1_Trp53,Triple_TSG,KTCas12a,3.0638813909137657,3.046719358793733,3.0706180865373778,3.5879661721045197,2.47299762305804,0.0,0.0
Lkb1_Rb1_Tsc2,Triple_TSG,KTCas12a,3.3488996436413374,3.347115883382089,3.3748772200443016,3.872250781328116,2.855784155149305,0.0,0.0
Lkb1_Rbm10_Safe,Double_TSG,KTCas12a,1.0979335533227086,1.0851329306854676,1.0914038715956371,1.3330718041703735,0.7909799261910115,0.0,0.0
Lkb1_Rbm10_Tet2,Triple_TSG,KTCas12a,1.149493633532625,1.150536744084079,1.1602134229089547,1.4828288673688543,0.8309340352254118,0.0,0.0
Lkb1_Rbm10_Trp53,Triple_TSG,KTCas12a,1.5874519865328431,1.5826177331908413,1.594309293256148,1.88357328554722,1.302153236393295,0.0,0.0
Lkb1_Rbm10_Tsc2,Triple_TSG,KTCas12a,1.8670256373396623,1.8607536336014674,1.870010854019385,2.1808571695913086,1.5630158922989594,0.0,0.0
Lkb1_Safe_Safe,Single_TSG,KTCas12a,0.8157065489465125,0.8088310750361848,0.8178052653350325,1.0932592471236535,0.5295875155178954,0.0,0.0
Lkb1_Safe_Tet2,Double_TSG,KTCas12a,0.8867844499891436,0.8716625626882538,0.8788525058983602,1.166851808730215,0.5631375600757106,0.0,0.0
Lkb1_Safe_Trp53,Double_TSG,KTCas12a,1.436462899801749,1.42019899160337,1.4366945603504042,1.814907808134974,1.063173978446206,0.0,0.0
Lkb1_Safe_Tsc2,Double_TSG,KTCas12a,1.3502203515007476,1.3426670645257033,1.3664637519458254,1.7165036861261835,1.0221324483222076,0.0,0.0
Lkb1_Tet2_Trp53,Triple_TSG,KTCas12a,1.367464646736837,1.3618426098639431,1.3730419585593974,1.6910552119248805,1.0410623001317159,0.0,0.0
Lkb1_Tet2_Tsc2,Triple_TSG,KTCas12a,1.6022912084381182,1.5969156267156794,1.6156944309156136,1.95864415657884,1.319088312496118,0.0,0.0
Lkb1_Trp53_Tsc2,Triple_TSG,KTCas12a,2.0751311502115546,2.068758798974752,2.0956333378033705,2.5030545462029274,1.6692235985286472,0.0,0.0
Mga_Rb1_Rbm10,Triple_TSG,KTCas12a,1.5623459772453434,1.5409700604547238,1.5505119837653774,1.9012015888936629,1.1685713474626946,0.0,0.0
Mga_Rb1_Safe,Double_TSG,KTCas12a,1.145985570025542,1.1314676027568282,1.1550667860619532,1.5769743247893238,0.7188639671462187,0.0,0.0
