gene_combination_unordered,gene_a,gene_b,gene_c,ko_a_in_wt,ko_a_in_wt_bootstrap_median,ko_a_in_wt_bootstrap_mean,ko_a_in_wt_97.5P,ko_a_in_wt_2.5P,ko_a_in_wt_pvalue_twoside,ko_b_in_wt,ko_b_in_wt_bootstrap_median,ko_b_in_wt_bootstrap_mean,ko_b_in_wt_97.5P,ko_b_in_wt_2.5P,ko_b_in_wt_pvalue_twoside,ko_c_in_wt,ko_c_in_wt_bootstrap_median,ko_c_in_wt_bootstrap_mean,ko_c_in_wt_97.5P,ko_c_in_wt_2.5P,ko_c_in_wt_pvalue_twoside,ko_ab_in_wt,ko_ab_in_wt_bootstrap_median,ko_ab_in_wt_bootstrap_mean,ko_ab_in_wt_97.5P,ko_ab_in_wt_2.5P,ko_ab_in_wt_pvalue_twoside,ko_ac_in_wt,ko_ac_in_wt_bootstrap_median,ko_ac_in_wt_bootstrap_mean,ko_ac_in_wt_97.5P,ko_ac_in_wt_2.5P,ko_ac_in_wt_pvalue_twoside,ko_bc_in_wt,ko_bc_in_wt_bootstrap_median,ko_bc_in_wt_bootstrap_mean,ko_bc_in_wt_97.5P,ko_bc_in_wt_2.5P,ko_bc_in_wt_pvalue_twoside,observed_triple_ko,observed_triple_ko_bootstrap_median,observed_triple_ko_bootstrap_mean,observed_triple_ko_97.5P,observed_triple_ko_2.5P,observed_triple_ko_pvalue_twoside,expected_triple_ko_linear,expected_triple_ko_linear_bootstrap_median,expected_triple_ko_linear_bootstrap_mean,expected_triple_ko_linear_97.5P,expected_triple_ko_linear_2.5P,expected_triple_ko_linear_pvalue_twoside,expected_triple_ko,expected_triple_ko_bootstrap_median,expected_triple_ko_bootstrap_mean,expected_triple_ko_97.5P,expected_triple_ko_2.5P,expected_triple_ko_pvalue_twoside,epistasis,epistasis_bootstrap_median,epistasis_bootstrap_mean,epistasis_97.5P,epistasis_2.5P,epistasis_pvalue_twoside,epistasis_pvalue_twoside_FDR,Mouse_genotype
Keap1_Rb1_Trp53,Keap1,Rb1,Trp53,-0.1491815371890891,-0.1538891718546062,-0.15009650587623544,0.10613409149742711,-0.3844758141334547,0.228,0.5008684683018451,0.4556530599288915,0.4748852570451421,0.9989266670328689,0.06804463428153033,0.018000000000000016,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,0.3622603067713353,0.35494151723550765,0.35519301242950135,0.5460518228455205,0.17164471258267147,0.0,0.3859004646354507,0.3818541300583704,0.3815349984162029,0.5368207347469834,0.22410580532512814,0.0,1.598968046542456,1.593202785652343,1.6031129848694328,1.930723420368075,1.301597728640237,0.0,2.085157086129065,2.0778956096625976,2.0856261208445668,2.4160693194016485,1.7818572878725825,0.0,0.5654110639989565,0.5120731871722277,0.5346754346263665,1.2823959601173205,-0.12137090164150764,0.1259999999999999,1.7817177539502858,1.8131839252541333,1.8051655610887705,2.504890490306715,1.0716817988427705,0.0,0.30343933217877916,0.278649704681708,0.2804605597557965,1.0926059951621294,-0.501345414954757,0.528,0.9767999999999999,KTCas12a
Keap1_Rb1_Tsc2,Keap1,Rb1,Tsc2,-0.1491815371890891,-0.1538891718546062,-0.15009650587623544,0.10613409149742711,-0.3844758141334547,0.228,0.5008684683018451,0.4556530599288915,0.4748852570451421,0.9989266670328689,0.06804463428153033,0.018000000000000016,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,0.3622603067713353,0.35494151723550765,0.35519301242950135,0.5460518228455205,0.17164471258267147,0.0,0.3996747001896998,0.39957923597872697,0.4071645000713173,0.6667741083783228,0.1827299792085144,0.0,2.318880470695318,2.3105160935454823,2.3124803366062965,2.740841068002132,1.8657790488729173,0.0,2.127985607217451,2.122791446714248,2.128690803793297,2.556184108890001,1.7724338260884602,0.0,1.006423787380823,0.9841677029158014,0.9844086265677896,1.6840621742606339,0.3324468989576545,0.0020000000000000018,2.07439169027553,2.1104600732048007,2.090429222539325,2.8567807556091886,1.2798788494585538,0.0,0.05359391694192084,0.004725608698580963,0.03826158125397193,0.8935102875374651,-0.6890300890399296,0.986,0.9979999999999999,KTCas12a
Keap1_Rbm10_Tet2,Keap1,Rbm10,Tet2,-0.1491815371890891,-0.1538891718546062,-0.15009650587623544,0.10613409149742711,-0.3844758141334547,0.228,0.26889425075962287,0.2691662648206865,0.26734365361504175,0.4733141319048472,0.051416641701984754,0.008000000000000007,0.09326431117608285,0.0888381635122969,0.08946312556949153,0.31409235002987307,-0.14521672314912737,0.4139999999999999,-0.0348287876429609,-0.03646251762453473,-0.03484996993064227,0.17519148942042415,-0.24719390059693971,0.772,-0.16378123142208836,-0.158172711240052,-0.1622081485218823,-0.029981372697067164,-0.30783330052901126,0.024,0.3431734505598192,0.3357049983526374,0.33573673621656314,0.496252539292211,0.17403971999328924,0.0,-0.08512256087648944,-0.0863664082717879,-0.08873199113926851,0.11941803992831596,-0.31458687097725796,0.45,0.21297702474661662,0.20441694800639826,0.20671027330829786,0.6411479591602,-0.1959320683769482,0.3360000000000001,-0.06841359325184668,-0.048625731895520594,-0.06803165554425937,0.370896179493019,-0.5564499685162736,0.846,-0.01670896762464276,-0.02793750812082535,-0.02070033559500915,0.4413348685695492,-0.41605006224018454,0.92,0.9782278481012658,KTCas12a
Keap1_Rbm10_Trp53,Keap1,Rbm10,Trp53,-0.1491815371890891,-0.1538891718546062,-0.15009650587623544,0.10613409149742711,-0.3844758141334547,0.228,0.26889425075962287,0.2691662648206865,0.26734365361504175,0.4733141319048472,0.051416641701984754,0.008000000000000007,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,-0.0348287876429609,-0.03646251762453473,-0.03484996993064227,0.17519148942042415,-0.24719390059693971,0.772,0.3859004646354507,0.3818541300583704,0.3815349984162029,0.5368207347469834,0.22410580532512814,0.0,0.524303969139548,0.5168839200103963,0.5244007533164153,0.7587419538766474,0.3200562096615116,0.0,0.7282425804978951,0.7377858511504478,0.7293130492242386,0.9586300943269735,0.46716856503509163,0.0,0.3334368464567342,0.3159588838403031,0.3271338311962662,0.7949188209267205,-0.09947825669717453,0.16599999999999993,0.5419387996753037,0.5502911842440616,0.5439519506057098,1.0209950927464726,0.06424698201328112,0.03600000000000003,0.18630378082259147,0.18605526884613993,0.18536109861852884,0.651052093564785,-0.2736885079303725,0.43599999999999994,0.9767999999999999,KTCas12a
Keap1_Rbm10_Tsc2,Keap1,Rbm10,Tsc2,-0.1491815371890891,-0.1538891718546062,-0.15009650587623544,0.10613409149742711,-0.3844758141334547,0.228,0.26889425075962287,0.2691662648206865,0.26734365361504175,0.4733141319048472,0.051416641701984754,0.008000000000000007,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,-0.0348287876429609,-0.03646251762453473,-0.03484996993064227,0.17519148942042415,-0.24719390059693971,0.772,0.3996747001896998,0.39957923597872697,0.4071645000713173,0.6667741083783228,0.1827299792085144,0.0,0.7180135718801812,0.7158960008656979,0.7195052979368675,0.9683004654497939,0.49789220812994184,0.0,0.7877144581779959,0.7796992054485639,0.795435111220608,1.1852216412114216,0.48154258261055133,0.0,0.7744495698386009,0.7764371608999429,0.7768670231376893,1.2420581510751303,0.3458049609611385,0.0,0.30840991458831923,0.3237474318463132,0.3149528049398533,0.8618891664851986,-0.29551844642432606,0.28400000000000003,0.47930454358967667,0.4770999307258584,0.4804823062807545,1.0854332604813288,-0.03811302446706941,0.062000000000000055,0.9767999999999999,KTCas12a
Keap1_Tet2_Trp53,Keap1,Tet2,Trp53,-0.1491815371890891,-0.1538891718546062,-0.15009650587623544,0.10613409149742711,-0.3844758141334547,0.228,0.09326431117608285,0.0888381635122969,0.08946312556949153,0.31409235002987307,-0.14521672314912737,0.4139999999999999,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,-0.16378123142208836,-0.158172711240052,-0.1622081485218823,-0.029981372697067164,-0.30783330052901126,0.024,0.3859004646354507,0.3818541300583704,0.3815349984162029,0.5368207347469834,0.22410580532512814,0.0,0.6469641050575656,0.6421569352587002,0.6467390331004408,0.8237623776284905,0.4689683794855067,0.0,0.5176703786920104,0.5130944073276933,0.5206729219801487,0.7529306383070886,0.32449170398600513,0.0,0.1578069068731942,0.14466840826509955,0.14925330315071592,0.572804141287712,-0.3107541864690794,0.504,0.7112764313977338,0.7264178969692234,0.7168125798440454,1.1431522149631743,0.25515715989851173,0.0040000000000000036,-0.1936060527057234,-0.2063063150765645,-0.19613965786389687,0.3683426658128158,-0.6903540237924555,0.464,0.9767999999999999,KTCas12a
Keap1_Tet2_Tsc2,Keap1,Tet2,Tsc2,-0.1491815371890891,-0.1538891718546062,-0.15009650587623544,0.10613409149742711,-0.3844758141334547,0.228,0.09326431117608285,0.0888381635122969,0.08946312556949153,0.31409235002987307,-0.14521672314912737,0.4139999999999999,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,-0.16378123142208836,-0.158172711240052,-0.1622081485218823,-0.029981372697067164,-0.30783330052901126,0.024,0.3996747001896998,0.39957923597872697,0.4071645000713173,0.6667741083783228,0.1827299792085144,0.0,0.7164243352518643,0.7157456042642822,0.7176919991398397,0.9897946875628425,0.4697943705134338,0.0,0.7259860828058662,0.7306197558602825,0.7366123340130107,1.0640488089183027,0.4554428938161089,0.0,0.5988196302550609,0.5922841079552632,0.598986495092139,1.0576302730772598,0.13304842048191473,0.010000000000000009,0.35349817376441484,0.3530420794624471,0.3636618555971357,0.8759424077119715,-0.14880856608649892,0.1499999999999999,0.37248790904145135,0.36045566831769005,0.372950478415875,0.8721472413487463,-0.13821850189556809,0.1499999999999999,0.9767999999999999,KTCas12a
Keap1_Trp53_Tsc2,Keap1,Trp53,Tsc2,-0.1491815371890891,-0.1538891718546062,-0.15009650587623544,0.10613409149742711,-0.3844758141334547,0.228,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,0.3859004646354507,0.3818541300583704,0.3815349984162029,0.5368207347469834,0.22410580532512814,0.0,0.3996747001896998,0.39957923597872697,0.4071645000713173,0.6667741083783228,0.1827299792085144,0.0,1.013011681546664,1.019325343398118,1.0226872387244217,1.2807714174765559,0.7924921881839329,0.0,1.4870124958745512,1.4897367003534068,1.4961900757454842,1.8609029794061738,1.1521096566301836,0.0,0.7192794519651786,0.7140953499001984,0.7194100529801074,1.2547982072256618,0.23653496648370076,0.0020000000000000018,1.079307394406636,1.095958167275533,1.0919766842318346,1.6860058830756905,0.5282255234049626,0.0,0.40770510146791517,0.4108927551428467,0.4042133915136499,0.9697010020572188,-0.19855580246329124,0.15399999999999991,0.9767999999999999,KTCas12a
Lkb1_Mga_Rb1,Lkb1,Mga,Rb1,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.31354295527767895,0.30472484148747275,0.3111355341480473,0.5417054174156853,0.10647204152987541,0.0040000000000000036,0.5008684683018451,0.4556530599288915,0.4748852570451421,0.9989266670328689,0.06804463428153033,0.018000000000000016,1.1146950627509293,1.1020621464968987,1.0962634912682734,1.366620465661419,0.8158944572447037,0.0,1.763759529676405,1.7227738560214543,1.7380002336385176,2.2475597522987623,1.287218648430118,0.0,1.145985570025542,1.131467602182581,1.1376213606847347,1.5769742916542402,0.7188636926174027,0.0,1.9322823671419245,1.9289864094773854,1.9233254796387875,2.282645168317678,1.5655235064248116,0.0,1.6301179725260364,1.5863523059868674,1.5965063473897594,2.3182684091140793,0.9687388052876054,0.0,2.39432218992684,2.3787777610239207,2.3753787382017664,3.0688160360160635,1.5933644319022484,0.0,-0.4620398227849154,-0.4622328929326819,-0.45205325856297895,0.3213222879171184,-1.1395144946198745,0.238,0.9767999999999999,KTCas12a
Lkb1_Mga_Rbm10,Lkb1,Mga,Rbm10,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.31354295527767895,0.30472484148747275,0.3111355341480473,0.5417054174156853,0.10647204152987541,0.0040000000000000036,0.26889425075962287,0.2691662648206865,0.26734365361504175,0.4733141319048472,0.051416641701984754,0.008000000000000007,1.1146950627509293,1.1020621464968987,1.0962634912682734,1.366620465661419,0.8158944572447037,0.0,1.0979335533227086,1.0851329217460766,1.0852025370506226,1.333071800943001,0.7909799037082879,0.0,0.36018748392881295,0.35268749688681805,0.3515306997597418,0.5726173292123585,0.1605014294744238,0.0,1.2926778698924064,1.283710692726535,1.2869389472774055,1.5938936462532631,1.00019810328367,0.0,1.3981437549838143,1.3862027070300806,1.388964743959659,1.8382856943637267,0.9180502927740076,0.0,1.174672345018637,1.1365967904852248,1.144031984118979,1.7649141547450937,0.545528726702839,0.0020000000000000018,0.11800552487376947,0.1397890776239601,0.14290696315842663,0.7627355436370284,-0.47219151204510346,0.6759999999999999,0.9767999999999999,KTCas12a
Lkb1_Mga_Tet2,Lkb1,Mga,Tet2,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.31354295527767895,0.30472484148747275,0.3111355341480473,0.5417054174156853,0.10647204152987541,0.0040000000000000036,0.09326431117608285,0.0888381635122969,0.08946312556949153,0.31409235002987307,-0.14521672314912737,0.4139999999999999,1.1146950627509293,1.1020621464968987,1.0962634912682734,1.366620465661419,0.8158944572447037,0.0,0.8867844499891436,0.8716625460923695,0.8710062162225164,1.1668516094957648,0.5631374871764998,0.0,0.453931992123792,0.44420890272345354,0.44693022025139123,0.6720601035492386,0.2523230417384055,0.0,1.146136334468104,1.142532551773243,1.139489597709569,1.4387918513133309,0.8443317747628922,0.0,1.2225138154002744,1.214047993985901,1.2110842159141086,1.6552470543925675,0.7710397937811287,0.0,1.2328976894635908,1.1979295322300156,1.2031157118280722,1.7566497176487723,0.6328792079235744,0.0,-0.08676135499548687,-0.06947859118532851,-0.06362611411850347,0.558700541693859,-0.6694549768179493,0.814,0.9767999999999999,KTCas12a
Lkb1_Mga_Trp53,Lkb1,Mga,Trp53,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.31354295527767895,0.30472484148747275,0.3111355341480473,0.5417054174156853,0.10647204152987541,0.0040000000000000036,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,1.1146950627509293,1.1020621464968987,1.0962634912682734,1.366620465661419,0.8158944572447037,0.0,1.436462899801749,1.4201989905570804,1.4239103811140523,1.8149078076199172,1.06317391351425,0.0,0.7689840887603651,0.7754402868046913,0.778399740048702,0.9556486066238276,0.5964894839539941,0.0,1.8753363281715274,1.8734513930763952,1.8699679873847421,2.2282796986046804,1.5102023341982445,0.0,1.342973637110392,1.3292911538103143,1.331507773802077,1.7934530039829488,0.8729471141582517,0.0,1.9771684142026513,1.9782108070367215,1.967065838628951,2.596973230926036,1.3289193226757523,0.0,-0.10183208603112393,-0.11305591856696517,-0.09709785124420864,0.6466432540825634,-0.7726707143351631,0.752,0.9767999999999999,KTCas12a
Lkb1_Mga_Tsc2,Lkb1,Mga,Tsc2,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.31354295527767895,0.30472484148747275,0.3111355341480473,0.5417054174156853,0.10647204152987541,0.0040000000000000036,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,1.1146950627509293,1.1020621464968987,1.0962634912682734,1.366620465661419,0.8158944572447037,0.0,1.3502203515007476,1.342666955036123,1.3550783479540418,1.7165034770374201,1.022132417431497,0.0,0.9796518174199043,0.9707334455105796,0.9720485648583774,1.257120360438297,0.6746065214672815,0.0,1.8971812017124394,1.8843590624034525,1.893261790980771,2.2346546254208457,1.5541884091394362,0.0,1.7839863604922588,1.7815894034637099,1.7812409657435,2.23158846718074,1.3250123133322225,0.0,1.6605808711793228,1.6376036849725808,1.6421494383371926,2.4133896075745884,0.934511301031919,0.0,0.23660033053311658,0.2445191745669265,0.2511123526435783,1.0643776925632829,-0.5130237820742037,0.5860000000000001,0.9767999999999999,KTCas12a
Lkb1_Rb1_Rbm10,Lkb1,Rb1,Rbm10,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.5008684683018451,0.4556530599288915,0.4748852570451421,0.9989266670328689,0.06804463428153033,0.018000000000000016,0.26889425075962287,0.2691662648206865,0.26734365361504175,0.4733141319048472,0.051416641701984754,0.008000000000000007,1.763759529676405,1.7227738560214543,1.7380002336385176,2.2475597522987623,1.287218648430118,0.0,1.0979335533227086,1.0851329217460766,1.0852025370506226,1.333071800943001,0.7909799037082879,0.0,0.8443879545533668,0.8327796022378322,0.8339584503258199,1.1625881435150314,0.540484145805601,0.0,2.0409731317377693,2.024810962965307,2.030844878480099,2.392400468460624,1.6704046023778458,0.0,1.5854692680079805,1.541622809187162,1.5527144668567536,2.24549760764172,0.9112357886892541,0.0,2.1206117695445,2.0863954418741484,2.104446754158207,2.8911119364267743,1.357131086645273,0.0,-0.07963863780673064,-0.05888653264780608,-0.07360187567810758,0.8619750809397583,-0.9085544693072604,0.912,0.9782278481012658,KTCas12a
Lkb1_Rb1_Tet2,Lkb1,Rb1,Tet2,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.5008684683018451,0.4556530599288915,0.4748852570451421,0.9989266670328689,0.06804463428153033,0.018000000000000016,0.09326431117608285,0.0888381635122969,0.08946312556949153,0.31409235002987307,-0.14521672314912737,0.4139999999999999,1.763759529676405,1.7227738560214543,1.7380002336385176,2.2475597522987623,1.287218648430118,0.0,0.8867844499891436,0.8716625460923695,0.8710062162225164,1.1668516094957648,0.5631374871764998,0.0,0.8159623015811642,0.7983055593895703,0.7991356334872847,1.125483124173091,0.4764832037507057,0.0,2.0532701541711047,2.04671180931672,2.043124325987248,2.4695142713022102,1.6325981593315688,0.0,1.4098393284244406,1.3734831457000207,1.3748339388112036,1.9997364204487391,0.7773314856896282,0.0,2.0566669528222725,2.034700440908904,2.033308144537115,2.7510750705528166,1.2547963578397108,0.0,-0.0033967986511678205,-0.0006148139156829657,0.00981618145013287,0.9970504413385058,-0.8820954779031107,0.998,0.9979999999999999,KTCas12a
Lkb1_Rb1_Trp53,Lkb1,Rb1,Trp53,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.5008684683018451,0.4556530599288915,0.4748852570451421,0.9989266670328689,0.06804463428153033,0.018000000000000016,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,1.763759529676405,1.7227738560214543,1.7380002336385176,2.2475597522987623,1.287218648430118,0.0,1.436462899801749,1.4201989905570804,1.4239103811140523,1.8149078076199172,1.06317391351425,0.0,1.598968046542456,1.593202785652343,1.6031129848694328,1.930723420368075,1.301597728640237,0.0,3.0638813909137657,3.046719358305495,3.043554671898816,3.587962045898316,2.47299673464921,0.0,1.5302991501345582,1.4779567519675987,1.4952574966991719,2.231884444601269,0.830406685845293,0.0,3.2688913258860515,3.2782445620584415,3.2697661029228313,3.9722185430315493,2.5676604695894008,0.0,-0.2050099349722858,-0.23952607273943016,-0.22621143102401484,0.6019696823018633,-1.041776916937429,0.606,0.9767999999999999,KTCas12a
Lkb1_Rb1_Tsc2,Lkb1,Rb1,Tsc2,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.5008684683018451,0.4556530599288915,0.4748852570451421,0.9989266670328689,0.06804463428153033,0.018000000000000016,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,1.763759529676405,1.7227738560214543,1.7380002336385176,2.2475597522987623,1.287218648430118,0.0,1.3502203515007476,1.342666955036123,1.3550783479540418,1.7165034770374201,1.022132417431497,0.0,2.318880470695318,2.3105160935454823,2.3124803366062965,2.740841068002132,1.8657790488729173,0.0,3.3488996436413374,3.3471157788596746,3.3524824032943594,3.8722505985052162,2.8557841514554494,0.0,1.971311873516425,1.9346157664096975,1.9449906886405948,2.6270898371563884,1.3186227394680134,0.0,3.4615484783560455,3.4393008862301664,3.4605682295582607,4.502271340944679,2.5252844864630974,0.0,-0.1126488347147081,-0.11661937288403434,-0.10808582626390116,0.887203274078928,-1.1566052549414345,0.858,0.9782278481012658,KTCas12a
Lkb1_Rbm10_Tet2,Lkb1,Rbm10,Tet2,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.26889425075962287,0.2691662648206865,0.26734365361504175,0.4733141319048472,0.051416641701984754,0.008000000000000007,0.09326431117608285,0.0888381635122969,0.08946312556949153,0.31409235002987307,-0.14521672314912737,0.4139999999999999,1.0979335533227086,1.0851329217460766,1.0852025370506226,1.333071800943001,0.7909799037082879,0.0,0.8867844499891436,0.8716625460923695,0.8710062162225164,1.1668516094957648,0.5631374871764998,0.0,0.3431734505598192,0.3357049983526374,0.33573673621656314,0.496252539292211,0.17403971999328924,0.0,1.149493633532625,1.1505367357896137,1.1512729562225923,1.4828288597246733,0.8309339611970085,0.0,1.1778651108822182,1.1597142842382078,1.167292335381103,1.6211425097566199,0.6736562087907234,0.0,1.1500263429894533,1.1366731014768066,1.1246531541085987,1.6857540475085495,0.49498294543624805,0.0,-0.000532709456828373,0.002178543919898246,0.026619802113993257,0.7437999553483499,-0.6234580134843685,0.994,0.9979999999999999,KTCas12a
Lkb1_Rbm10_Trp53,Lkb1,Rbm10,Trp53,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.26889425075962287,0.2691662648206865,0.26734365361504175,0.4733141319048472,0.051416641701984754,0.008000000000000007,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,1.0979335533227086,1.0851329217460766,1.0852025370506226,1.333071800943001,0.7909799037082879,0.0,1.436462899801749,1.4201989905570804,1.4239103811140523,1.8149078076199172,1.06317391351425,0.0,0.524303969139548,0.5168839200103963,0.5244007533164153,0.7587419538766474,0.3200562096615116,0.0,1.5874519865328431,1.5826177306688058,1.5866463383945337,1.883573236239509,1.3021532301808036,0.0,1.2983249325923358,1.287223698731745,1.2877158932690713,1.7810413022636984,0.7749050854666026,0.0,1.7603754896716701,1.7509085980854362,1.745797778212019,2.345178883276913,1.1438685556473907,0.0,-0.17292350313882698,-0.1603972697323165,-0.15915143981748517,0.5075339388751774,-0.8106505344942408,0.63,0.9767999999999999,KTCas12a
Lkb1_Rbm10_Tsc2,Lkb1,Rbm10,Tsc2,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.26889425075962287,0.2691662648206865,0.26734365361504175,0.4733141319048472,0.051416641701984754,0.008000000000000007,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,1.0979335533227086,1.0851329217460766,1.0852025370506226,1.333071800943001,0.7909799037082879,0.0,1.3502203515007476,1.342666955036123,1.3550783479540418,1.7165034770374201,1.022132417431497,0.0,0.7180135718801812,0.7158960008656979,0.7195052979368675,0.9683004654497939,0.49789220812994184,0.0,1.8670256373396623,1.8607535969136515,1.8618791893275453,2.1808567609574943,1.5630158921860497,0.0,1.7393376559742024,1.73652474964105,1.7374490852104945,2.231003392558339,1.2649356566262493,0.0,1.4268298207294348,1.4233386990198988,1.4223370977310374,2.0290671887424216,0.8339446006037525,0.0,0.44019581661022755,0.4380984131140162,0.4395420915965077,1.052350135322458,-0.16265986227865215,0.15599999999999992,0.9767999999999999,KTCas12a
Lkb1_Tet2_Trp53,Lkb1,Tet2,Trp53,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.09326431117608285,0.0888381635122969,0.08946312556949153,0.31409235002987307,-0.14521672314912737,0.4139999999999999,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,0.8867844499891436,0.8716625460923695,0.8710062162225164,1.1668516094957648,0.5631374871764998,0.0,1.436462899801749,1.4201989905570804,1.4239103811140523,1.8149078076199172,1.06317391351425,0.0,0.6469641050575656,0.6421569352587002,0.6467390331004408,0.8237623776284905,0.4689683794855067,0.0,1.367464646736837,1.3618425635864848,1.3633374781668122,1.6910551859492267,1.0410622975906245,0.0,1.1226949930087957,1.0982197458008665,1.109835365223521,1.5946707124513262,0.5961728764818807,0.0,1.8475164618396627,1.8251300175131857,1.8318202652134885,2.3779373262478325,1.2947413253730544,0.0,-0.4800518151028257,-0.4669422725697622,-0.46848278704667645,0.14442669108015016,-1.0832631764196314,0.124,0.9767999999999999,KTCas12a
Lkb1_Tet2_Tsc2,Lkb1,Tet2,Tsc2,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.09326431117608285,0.0888381635122969,0.08946312556949153,0.31409235002987307,-0.14521672314912737,0.4139999999999999,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,0.8867844499891436,0.8716625460923695,0.8710062162225164,1.1668516094957648,0.5631374871764998,0.0,1.3502203515007476,1.342666955036123,1.3550783479540418,1.7165034770374201,1.022132417431497,0.0,0.7164243352518643,0.7157456042642822,0.7176919991398397,0.9897946875628425,0.4697943705134338,0.0,1.6022912084381182,1.5969156251978252,1.6058099586673265,1.9586441506203505,1.3190883055340108,0.0,1.5637077163906625,1.5596367465279126,1.5595685571649442,2.0716811775766684,1.0725621220749393,0.0,1.389721420351093,1.3809921480344374,1.3842080061514535,2.0725693229814643,0.7212141498914894,0.0,0.2125697880870252,0.22684170437964324,0.22160195251587297,0.8822158710276066,-0.46113061587106746,0.498,0.9767999999999999,KTCas12a
Lkb1_Trp53_Tsc2,Lkb1,Trp53,Tsc2,0.8157065489465125,0.8088310749952892,0.8104855561965698,1.0932592417750058,0.5295875038165894,0.0,0.21372413288620049,0.19821000506328007,0.2098866834574598,0.4780082930832158,-0.020251775010092524,0.08000000000000007,0.6547368562680672,0.6589732056945357,0.6596198753988829,0.9233493421864847,0.41644536901167817,0.0,1.436462899801749,1.4201989905570804,1.4239103811140523,1.8149078076199172,1.06317391351425,0.0,1.3502203515007476,1.342666955036123,1.3550783479540418,1.7165034770374201,1.022132417431497,0.0,1.013011681546664,1.019325343398118,1.0226872387244217,1.2807714174765559,0.7924921881839329,0.0,2.0751311502115546,2.0687587887403853,2.080129074883912,2.5030545458636655,1.6692235980392416,0.0,1.6841675381007803,1.6744961364326347,1.6799921150529127,2.2216435096622837,1.1655166884124721,0.0,2.115527394748381,2.123211104891335,2.121683852739603,2.7955012400185795,1.452232237047026,0.0,-0.04039624453682622,-0.046039371338994606,-0.04155477785569131,0.6109683975570445,-0.7465544030116766,0.886,0.9782278481012658,KTCas12a
